instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
285687045,1115965,BANKEX25DEC63800PE,"BANKEX",0,2025-12-24,63800,0.05,30,PE,BFO-OPT,BFO
283513093,1107473,BANKEX25DEC63700CE,"BANKEX",0,2025-12-24,63700,0.05,30,CE,BFO-OPT,BFO
284794629,1112479,BANKEX25DEC63700PE,"BANKEX",0,2025-12-24,63700,0.05,30,PE,BFO-OPT,BFO
284899333,1112888,BANKEX25DEC63600CE,"BANKEX",0,2025-12-24,63600,0.05,30,CE,BFO-OPT,BFO
285531397,1115357,BANKEX25DEC63600PE,"BANKEX",0,2025-12-24,63600,0.05,30,PE,BFO-OPT,BFO
284605445,1111740,BANKEX25DEC63500PE,"BANKEX",0,2025-12-24,63500,0.05,30,PE,BFO-OPT,BFO
285614597,1115682,BANKEX25DEC63500CE,"BANKEX",0,2025-12-24,63500,0.05,30,CE,BFO-OPT,BFO
284697093,1112098,BANKEX25DEC63400CE,"BANKEX",0,2025-12-24,63400,0.05,30,CE,BFO-OPT,BFO
285375493,1114748,BANKEX25DEC63400PE,"BANKEX",0,2025-12-24,63400,0.05,30,PE,BFO-OPT,BFO
282236421,1102486,BANKEX25DEC63300PE,"BANKEX",0,2025-12-24,63300,0.05,30,PE,BFO-OPT,BFO
285458693,1115073,BANKEX25DEC63300CE,"BANKEX",0,2025-12-24,63300,0.05,30,CE,BFO-OPT,BFO
284539141,1111481,BANKEX25DEC63200CE,"BANKEX",0,2025-12-24,63200,0.05,30,CE,BFO-OPT,BFO
285205765,1114085,BANKEX25DEC63200PE,"BANKEX",0,2025-12-24,63200,0.05,30,PE,BFO-OPT,BFO
282033669,1101694,BANKEX25DEC63100PE,"BANKEX",0,2025-12-24,63100,0.05,30,PE,BFO-OPT,BFO
285305349,1114474,BANKEX25DEC63100CE,"BANKEX",0,2025-12-24,63100,0.05,30,CE,BFO-OPT,BFO
284367365,1110810,BANKEX25DEC63000CE,"BANKEX",0,2025-12-24,63000,0.05,30,CE,BFO-OPT,BFO
284989701,1113241,BANKEX25DEC63000PE,"BANKEX",0,2025-12-24,63000,0.05,30,PE,BFO-OPT,BFO
282370821,1103011,BANKEX25DEC62900PE,"BANKEX",0,2025-12-24,62900,0.05,30,PE,BFO-OPT,BFO
285564677,1115487,BANKEX25DEC62900CE,"BANKEX",0,2025-12-24,62900,0.05,30,CE,BFO-OPT,BFO
282479621,1103436,BANKEX25DEC62800CE,"BANKEX",0,2025-12-24,62800,0.05,30,CE,BFO-OPT,BFO
283234565,1106385,BANKEX25DEC62800PE,"BANKEX",0,2025-12-24,62800,0.05,30,PE,BFO-OPT,BFO
282165765,1102210,BANKEX25DEC62700PE,"BANKEX",0,2025-12-24,62700,0.05,30,PE,BFO-OPT,BFO
283372037,1106922,BANKEX25DEC62700CE,"BANKEX",0,2025-12-24,62700,0.05,30,CE,BFO-OPT,BFO
282277637,1102647,BANKEX25DEC62600CE,"BANKEX",0,2025-12-24,62600,0.05,30,CE,BFO-OPT,BFO
283027461,1105576,BANKEX25DEC62600PE,"BANKEX",0,2025-12-24,62600,0.05,30,PE,BFO-OPT,BFO
283127813,1105968,BANKEX25DEC62500CE,"BANKEX",0,2025-12-24,62500,0.05,30,CE,BFO-OPT,BFO
284521221,1111411,BANKEX25DEC62500PE,"BANKEX",0,2025-12-24,62500,0.05,30,PE,BFO-OPT,BFO
282077445,1101865,BANKEX25DEC62400CE,"BANKEX",0,2025-12-24,62400,0.05,30,CE,BFO-OPT,BFO
282855429,1104904,BANKEX25DEC62400PE,"BANKEX",0,2025-12-24,62400,0.05,30,PE,BFO-OPT,BFO
282950149,1105274,BANKEX25DEC62300CE,"BANKEX",0,2025-12-24,62300,0.05,30,CE,BFO-OPT,BFO
284347141,1110731,BANKEX25DEC62300PE,"BANKEX",0,2025-12-24,62300,0.05,30,PE,BFO-OPT,BFO
282576133,1103813,BANKEX25DEC62200PE,"BANKEX",0,2025-12-24,62200,0.05,30,PE,BFO-OPT,BFO
284439045,1111090,BANKEX25DEC62200CE,"BANKEX",0,2025-12-24,62200,0.05,30,CE,BFO-OPT,BFO
282745861,1104476,BANKEX25DEC62100CE,"BANKEX",0,2025-12-24,62100,0.05,30,CE,BFO-OPT,BFO
283460357,1107267,BANKEX25DEC62100PE,"BANKEX",0,2025-12-24,62100,0.05,30,PE,BFO-OPT,BFO
282344197,1102907,BANKEX25DEC62000PE,"BANKEX",0,2025-12-24,62000,0.05,30,PE,BFO-OPT,BFO
283580165,1107735,BANKEX25DEC62000CE,"BANKEX",0,2025-12-24,62000,0.05,30,CE,BFO-OPT,BFO
284459781,1111171,BANKEX25DEC61900PE,"BANKEX",0,2025-12-24,61900,0.05,30,PE,BFO-OPT,BFO
285475077,1115137,BANKEX25DEC61900CE,"BANKEX",0,2025-12-24,61900,0.05,30,CE,BFO-OPT,BFO
284553221,1111536,BANKEX25DEC61800CE,"BANKEX",0,2025-12-24,61800,0.05,30,CE,BFO-OPT,BFO
285229573,1114178,BANKEX25DEC61800PE,"BANKEX",0,2025-12-24,61800,0.05,30,PE,BFO-OPT,BFO
282055941,1101781,BANKEX25DEC61700PE,"BANKEX",0,2025-12-24,61700,0.05,30,PE,BFO-OPT,BFO
285321221,1114536,BANKEX25DEC61700CE,"BANKEX",0,2025-12-24,61700,0.05,30,CE,BFO-OPT,BFO
284385541,1110881,BANKEX25DEC61600CE,"BANKEX",0,2025-12-24,61600,0.05,30,CE,BFO-OPT,BFO
285009669,1113319,BANKEX25DEC61600PE,"BANKEX",0,2025-12-24,61600,0.05,30,PE,BFO-OPT,BFO
285127173,1113778,BANKEX25DEC61500CE,"BANKEX",0,2025-12-24,61500,0.05,30,CE,BFO-OPT,BFO
285684997,1115957,BANKEX25DEC61500PE,"BANKEX",0,2025-12-24,61500,0.05,30,PE,BFO-OPT,BFO
284791813,1112468,BANKEX25DEC61400PE,"BANKEX",0,2025-12-24,61400,0.05,30,PE,BFO-OPT,BFO
285765637,1116272,BANKEX25DEC61400CE,"BANKEX",0,2025-12-24,61400,0.05,30,CE,BFO-OPT,BFO
284897541,1112881,BANKEX25DEC61300CE,"BANKEX",0,2025-12-24,61300,0.05,30,CE,BFO-OPT,BFO
285529093,1115348,BANKEX25DEC61300PE,"BANKEX",0,2025-12-24,61300,0.05,30,PE,BFO-OPT,BFO
282428677,1103237,BANKEX25DEC61200PE,"BANKEX",0,2025-12-24,61200,0.05,30,PE,BFO-OPT,BFO
285613573,1115678,BANKEX25DEC61200CE,"BANKEX",0,2025-12-24,61200,0.05,30,CE,BFO-OPT,BFO
284694789,1112089,BANKEX25DEC61100CE,"BANKEX",0,2025-12-24,61100,0.05,30,CE,BFO-OPT,BFO
285374725,1114745,BANKEX25DEC61100PE,"BANKEX",0,2025-12-24,61100,0.05,30,PE,BFO-OPT,BFO
282234373,1102478,BANKEX25DEC61000PE,"BANKEX",0,2025-12-24,61000,0.05,30,PE,BFO-OPT,BFO
285456901,1115066,BANKEX25DEC61000CE,"BANKEX",0,2025-12-24,61000,0.05,30,CE,BFO-OPT,BFO
282964997,1105332,BANKEX25DEC60900CE,"BANKEX",0,2025-12-24,60900,0.05,30,CE,BFO-OPT,BFO
284366853,1110808,BANKEX25DEC60900PE,"BANKEX",0,2025-12-24,60900,0.05,30,PE,BFO-OPT,BFO
282617605,1103975,BANKEX25DEC60800PE,"BANKEX",0,2025-12-24,60800,0.05,30,PE,BFO-OPT,BFO
285716997,1116082,BANKEX25DEC60800CE,"BANKEX",0,2025-12-24,60800,0.05,30,CE,BFO-OPT,BFO
282765573,1104553,BANKEX25DEC60700CE,"BANKEX",0,2025-12-24,60700,0.05,30,CE,BFO-OPT,BFO
283485189,1107364,BANKEX25DEC60700PE,"BANKEX",0,2025-12-24,60700,0.05,30,PE,BFO-OPT,BFO
282367493,1102998,BANKEX25DEC60600PE,"BANKEX",0,2025-12-24,60600,0.05,30,PE,BFO-OPT,BFO
283604229,1107829,BANKEX25DEC60600CE,"BANKEX",0,2025-12-24,60600,0.05,30,CE,BFO-OPT,BFO
282478085,1103430,BANKEX25DEC60500CE,"BANKEX",0,2025-12-24,60500,0.05,30,CE,BFO-OPT,BFO
283233797,1106382,BANKEX25DEC60500PE,"BANKEX",0,2025-12-24,60500,0.05,30,PE,BFO-OPT,BFO
283368709,1106909,BANKEX25DEC60400CE,"BANKEX",0,2025-12-24,60400,0.05,30,CE,BFO-OPT,BFO
284672261,1112001,BANKEX25DEC60400PE,"BANKEX",0,2025-12-24,60400,0.05,30,PE,BFO-OPT,BFO
282275845,1102640,BANKEX25DEC60300CE,"BANKEX",0,2025-12-24,60300,0.05,30,CE,BFO-OPT,BFO
283025925,1105570,BANKEX25DEC60300PE,"BANKEX",0,2025-12-24,60300,0.05,30,PE,BFO-OPT,BFO
283126277,1105962,BANKEX25DEC60200CE,"BANKEX",0,2025-12-24,60200,0.05,30,CE,BFO-OPT,BFO
284516869,1111394,BANKEX25DEC60200PE,"BANKEX",0,2025-12-24,60200,0.05,30,PE,BFO-OPT,BFO
282075653,1101858,BANKEX25DEC60100CE,"BANKEX",0,2025-12-24,60100,0.05,30,CE,BFO-OPT,BFO
282854405,1104900,BANKEX25DEC60100PE,"BANKEX",0,2025-12-24,60100,0.05,30,PE,BFO-OPT,BFO
282949125,1105270,BANKEX25DEC60000CE,"BANKEX",0,2025-12-24,60000,0.05,30,CE,BFO-OPT,BFO
284346629,1110729,BANKEX25DEC60000PE,"BANKEX",0,2025-12-24,60000,0.05,30,PE,BFO-OPT,BFO
284345349,1110724,BANKEX25DEC59900CE,"BANKEX",0,2025-12-24,59900,0.05,30,CE,BFO-OPT,BFO
284957445,1113115,BANKEX25DEC59900PE,"BANKEX",0,2025-12-24,59900,0.05,30,PE,BFO-OPT,BFO
283327493,1106748,BANKEX25DEC59800PE,"BANKEX",0,2025-12-24,59800,0.05,30,PE,BFO-OPT,BFO
285074949,1113574,BANKEX25DEC59800CE,"BANKEX",0,2025-12-24,59800,0.05,30,CE,BFO-OPT,BFO
283456005,1107250,BANKEX25DEC59700CE,"BANKEX",0,2025-12-24,59700,0.05,30,CE,BFO-OPT,BFO
284744453,1112283,BANKEX25DEC59700PE,"BANKEX",0,2025-12-24,59700,0.05,30,PE,BFO-OPT,BFO
283092997,1105832,BANKEX25DEC59600PE,"BANKEX",0,2025-12-24,59600,0.05,30,PE,BFO-OPT,BFO
284850437,1112697,BANKEX25DEC59600CE,"BANKEX",0,2025-12-24,59600,0.05,30,CE,BFO-OPT,BFO
283197701,1106241,BANKEX25DEC59500CE,"BANKEX",0,2025-12-24,59500,0.05,30,CE,BFO-OPT,BFO
284571653,1111608,BANKEX25DEC59500PE,"BANKEX",0,2025-12-24,59500,0.05,30,PE,BFO-OPT,BFO
284652549,1111924,BANKEX25DEC59400CE,"BANKEX",0,2025-12-24,59400,0.05,30,CE,BFO-OPT,BFO
285339653,1114608,BANKEX25DEC59400PE,"BANKEX",0,2025-12-24,59400,0.05,30,PE,BFO-OPT,BFO
283001605,1105475,BANKEX25DEC59300CE,"BANKEX",0,2025-12-24,59300,0.05,30,CE,BFO-OPT,BFO
284406789,1110964,BANKEX25DEC59300PE,"BANKEX",0,2025-12-24,59300,0.05,30,PE,BFO-OPT,BFO
284497413,1111318,BANKEX25DEC59200CE,"BANKEX",0,2025-12-24,59200,0.05,30,CE,BFO-OPT,BFO
285159429,1113904,BANKEX25DEC59200PE,"BANKEX",0,2025-12-24,59200,0.05,30,PE,BFO-OPT,BFO
283538437,1107572,BANKEX25DEC59100PE,"BANKEX",0,2025-12-24,59100,0.05,30,PE,BFO-OPT,BFO
285270277,1114337,BANKEX25DEC59100CE,"BANKEX",0,2025-12-24,59100,0.05,30,CE,BFO-OPT,BFO
283654405,1108025,BANKEX25DEC59000CE,"BANKEX",0,2025-12-24,59000,0.05,30,CE,BFO-OPT,BFO
284927749,1112999,BANKEX25DEC59000PE,"BANKEX",0,2025-12-24,59000,0.05,30,PE,BFO-OPT,BFO
282322181,1102821,BANKEX25DEC58900PE,"BANKEX",0,2025-12-24,58900,0.05,30,PE,BFO-OPT,BFO
285525765,1115335,BANKEX25DEC58900CE,"BANKEX",0,2025-12-24,58900,0.05,30,CE,BFO-OPT,BFO
282424325,1103220,BANKEX25DEC58800CE,"BANKEX",0,2025-12-24,58800,0.05,30,CE,BFO-OPT,BFO
283168261,1106126,BANKEX25DEC58800PE,"BANKEX",0,2025-12-24,58800,0.05,30,PE,BFO-OPT,BFO
282123781,1102046,BANKEX25DEC58700PE,"BANKEX",0,2025-12-24,58700,0.05,30,PE,BFO-OPT,BFO
285370885,1114730,BANKEX25DEC58700CE,"BANKEX",0,2025-12-24,58700,0.05,30,CE,BFO-OPT,BFO
282229765,1102460,BANKEX25DEC58600CE,"BANKEX",0,2025-12-24,58600,0.05,30,CE,BFO-OPT,BFO
282984965,1105410,BANKEX25DEC58600PE,"BANKEX",0,2025-12-24,58600,0.05,30,PE,BFO-OPT,BFO
285199621,1114061,BANKEX25DEC58500CE,"BANKEX",0,2025-12-24,58500,0.05,30,CE,BFO-OPT,BFO
285733637,1116147,BANKEX25DEC58500PE,"BANKEX",0,2025-12-24,58500,0.05,30,PE,BFO-OPT,BFO
282025733,1101663,BANKEX25DEC58400CE,"BANKEX",0,2025-12-24,58400,0.05,30,CE,BFO-OPT,BFO
282796549,1104674,BANKEX25DEC58400PE,"BANKEX",0,2025-12-24,58400,0.05,30,PE,BFO-OPT,BFO
282907141,1105106,BANKEX25DEC58300CE,"BANKEX",0,2025-12-24,58300,0.05,30,CE,BFO-OPT,BFO
285585669,1115569,BANKEX25DEC58300PE,"BANKEX",0,2025-12-24,58300,0.05,30,PE,BFO-OPT,BFO
282505221,1103536,BANKEX25DEC58200PE,"BANKEX",0,2025-12-24,58200,0.05,30,PE,BFO-OPT,BFO
285661701,1115866,BANKEX25DEC58200CE,"BANKEX",0,2025-12-24,58200,0.05,30,CE,BFO-OPT,BFO
282687493,1104248,BANKEX25DEC58100CE,"BANKEX",0,2025-12-24,58100,0.05,30,CE,BFO-OPT,BFO
283407621,1107061,BANKEX25DEC58100PE,"BANKEX",0,2025-12-24,58100,0.05,30,PE,BFO-OPT,BFO
282301445,1102740,BANKEX25DEC58000PE,"BANKEX",0,2025-12-24,58000,0.05,30,PE,BFO-OPT,BFO
285506565,1115260,BANKEX25DEC58000CE,"BANKEX",0,2025-12-24,58000,0.05,30,CE,BFO-OPT,BFO
283022085,1105555,BANKEX25DEC57900CE,"BANKEX",0,2025-12-24,57900,0.05,30,CE,BFO-OPT,BFO
284426757,1111042,BANKEX25DEC57900PE,"BANKEX",0,2025-12-24,57900,0.05,30,PE,BFO-OPT,BFO
284512261,1111376,BANKEX25DEC57800CE,"BANKEX",0,2025-12-24,57800,0.05,30,CE,BFO-OPT,BFO
285181701,1113991,BANKEX25DEC57800PE,"BANKEX",0,2025-12-24,57800,0.05,30,PE,BFO-OPT,BFO
282849541,1104881,BANKEX25DEC57700CE,"BANKEX",0,2025-12-24,57700,0.05,30,CE,BFO-OPT,BFO
283561733,1107663,BANKEX25DEC57700PE,"BANKEX",0,2025-12-24,57700,0.05,30,PE,BFO-OPT,BFO
284344069,1110719,BANKEX25DEC57600CE,"BANKEX",0,2025-12-24,57600,0.05,30,CE,BFO-OPT,BFO
284952837,1113097,BANKEX25DEC57600PE,"BANKEX",0,2025-12-24,57600,0.05,30,PE,BFO-OPT,BFO
283326213,1106743,BANKEX25DEC57500PE,"BANKEX",0,2025-12-24,57500,0.05,30,PE,BFO-OPT,BFO
285069829,1113554,BANKEX25DEC57500CE,"BANKEX",0,2025-12-24,57500,0.05,30,CE,BFO-OPT,BFO
283452933,1107238,BANKEX25DEC57400CE,"BANKEX",0,2025-12-24,57400,0.05,30,CE,BFO-OPT,BFO
284742149,1112274,BANKEX25DEC57400PE,"BANKEX",0,2025-12-24,57400,0.05,30,PE,BFO-OPT,BFO
284846085,1112680,BANKEX25DEC57300CE,"BANKEX",0,2025-12-24,57300,0.05,30,CE,BFO-OPT,BFO
285490437,1115197,BANKEX25DEC57300PE,"BANKEX",0,2025-12-24,57300,0.05,30,PE,BFO-OPT,BFO
283193605,1106225,BANKEX25DEC57200CE,"BANKEX",0,2025-12-24,57200,0.05,30,CE,BFO-OPT,BFO
284571141,1111606,BANKEX25DEC57200PE,"BANKEX",0,2025-12-24,57200,0.05,30,PE,BFO-OPT,BFO
284650501,1111916,BANKEX25DEC57100CE,"BANKEX",0,2025-12-24,57100,0.05,30,CE,BFO-OPT,BFO
285338629,1114604,BANKEX25DEC57100PE,"BANKEX",0,2025-12-24,57100,0.05,30,PE,BFO-OPT,BFO
284403461,1110951,BANKEX25DEC57000PE,"BANKEX",0,2025-12-24,57000,0.05,30,PE,BFO-OPT,BFO
285419013,1114918,BANKEX25DEC57000CE,"BANKEX",0,2025-12-24,57000,0.05,30,CE,BFO-OPT,BFO
285003013,1113293,BANKEX25DEC56900CE,"BANKEX",0,2025-12-24,56900,0.05,30,CE,BFO-OPT,BFO
285600261,1115626,BANKEX25DEC56900PE,"BANKEX",0,2025-12-24,56900,0.05,30,PE,BFO-OPT,BFO
282531589,1103639,BANKEX25DEC56800PE,"BANKEX",0,2025-12-24,56800,0.05,30,PE,BFO-OPT,BFO
285678085,1115930,BANKEX25DEC56800CE,"BANKEX",0,2025-12-24,56800,0.05,30,CE,BFO-OPT,BFO
282712325,1104345,BANKEX25DEC56700CE,"BANKEX",0,2025-12-24,56700,0.05,30,CE,BFO-OPT,BFO
285444357,1115017,BANKEX25DEC56700PE,"BANKEX",0,2025-12-24,56700,0.05,30,PE,BFO-OPT,BFO
282319621,1102811,BANKEX25DEC56600PE,"BANKEX",0,2025-12-24,56600,0.05,30,PE,BFO-OPT,BFO
285524741,1115331,BANKEX25DEC56600CE,"BANKEX",0,2025-12-24,56600,0.05,30,CE,BFO-OPT,BFO
282422021,1103211,BANKEX25DEC56500CE,"BANKEX",0,2025-12-24,56500,0.05,30,CE,BFO-OPT,BFO
283166981,1106121,BANKEX25DEC56500PE,"BANKEX",0,2025-12-24,56500,0.05,30,PE,BFO-OPT,BFO
282122757,1102042,BANKEX25DEC56400PE,"BANKEX",0,2025-12-24,56400,0.05,30,PE,BFO-OPT,BFO
285369861,1114726,BANKEX25DEC56400CE,"BANKEX",0,2025-12-24,56400,0.05,30,CE,BFO-OPT,BFO
282228229,1102454,BANKEX25DEC56300CE,"BANKEX",0,2025-12-24,56300,0.05,30,CE,BFO-OPT,BFO
282982149,1105399,BANKEX25DEC56300PE,"BANKEX",0,2025-12-24,56300,0.05,30,PE,BFO-OPT,BFO
283081733,1105788,BANKEX25DEC56200CE,"BANKEX",0,2025-12-24,56200,0.05,30,CE,BFO-OPT,BFO
285732613,1116143,BANKEX25DEC56200PE,"BANKEX",0,2025-12-24,56200,0.05,30,PE,BFO-OPT,BFO
282023685,1101655,BANKEX25DEC56100CE,"BANKEX",0,2025-12-24,56100,0.05,30,CE,BFO-OPT,BFO
282792965,1104660,BANKEX25DEC56100PE,"BANKEX",0,2025-12-24,56100,0.05,30,PE,BFO-OPT,BFO
282905349,1105099,BANKEX25DEC56000CE,"BANKEX",0,2025-12-24,56000,0.05,30,CE,BFO-OPT,BFO
283625989,1107914,BANKEX25DEC56000PE,"BANKEX",0,2025-12-24,56000,0.05,30,PE,BFO-OPT,BFO
283112197,1105907,BANKEX25DEC55900PE,"BANKEX",0,2025-12-24,55900,0.05,30,PE,BFO-OPT,BFO
284871941,1112781,BANKEX25DEC55900CE,"BANKEX",0,2025-12-24,55900,0.05,30,CE,BFO-OPT,BFO
283227653,1106358,BANKEX25DEC55800CE,"BANKEX",0,2025-12-24,55800,0.05,30,CE,BFO-OPT,BFO
284588805,1111675,BANKEX25DEC55800PE,"BANKEX",0,2025-12-24,55800,0.05,30,PE,BFO-OPT,BFO
284666117,1111977,BANKEX25DEC55700CE,"BANKEX",0,2025-12-24,55700,0.05,30,CE,BFO-OPT,BFO
285351173,1114653,BANKEX25DEC55700PE,"BANKEX",0,2025-12-24,55700,0.05,30,PE,BFO-OPT,BFO
283018501,1105541,BANKEX25DEC55600CE,"BANKEX",0,2025-12-24,55600,0.05,30,CE,BFO-OPT,BFO
284425733,1111038,BANKEX25DEC55600PE,"BANKEX",0,2025-12-24,55600,0.05,30,PE,BFO-OPT,BFO
284509957,1111367,BANKEX25DEC55500CE,"BANKEX",0,2025-12-24,55500,0.05,30,CE,BFO-OPT,BFO
285178885,1113980,BANKEX25DEC55500PE,"BANKEX",0,2025-12-24,55500,0.05,30,PE,BFO-OPT,BFO
283560709,1107659,BANKEX25DEC55400PE,"BANKEX",0,2025-12-24,55400,0.05,30,PE,BFO-OPT,BFO
285281029,1114379,BANKEX25DEC55400CE,"BANKEX",0,2025-12-24,55400,0.05,30,CE,BFO-OPT,BFO
284343813,1110718,BANKEX25DEC55300CE,"BANKEX",0,2025-12-24,55300,0.05,30,CE,BFO-OPT,BFO
284952069,1113094,BANKEX25DEC55300PE,"BANKEX",0,2025-12-24,55300,0.05,30,PE,BFO-OPT,BFO
285067013,1113543,BANKEX25DEC55200CE,"BANKEX",0,2025-12-24,55200,0.05,30,CE,BFO-OPT,BFO
285647365,1115810,BANKEX25DEC55200PE,"BANKEX",0,2025-12-24,55200,0.05,30,PE,BFO-OPT,BFO
283452421,1107236,BANKEX25DEC55100CE,"BANKEX",0,2025-12-24,55100,0.05,30,CE,BFO-OPT,BFO
284739589,1112264,BANKEX25DEC55100PE,"BANKEX",0,2025-12-24,55100,0.05,30,PE,BFO-OPT,BFO
284844293,1112673,BANKEX25DEC55000CE,"BANKEX",0,2025-12-24,55000,0.05,30,CE,BFO-OPT,BFO
285488901,1115191,BANKEX25DEC55000PE,"BANKEX",0,2025-12-24,55000,0.05,30,PE,BFO-OPT,BFO
282249989,1102539,BANKEX25DEC54900CE,"BANKEX",0,2025-12-24,54900,0.05,30,CE,BFO-OPT,BFO
283000325,1105470,BANKEX25DEC54900PE,"BANKEX",0,2025-12-24,54900,0.05,30,PE,BFO-OPT,BFO
285221637,1114147,BANKEX25DEC54800CE,"BANKEX",0,2025-12-24,54800,0.05,30,CE,BFO-OPT,BFO
285747973,1116203,BANKEX25DEC54800PE,"BANKEX",0,2025-12-24,54800,0.05,30,PE,BFO-OPT,BFO
282047237,1101747,BANKEX25DEC54700CE,"BANKEX",0,2025-12-24,54700,0.05,30,CE,BFO-OPT,BFO
282821125,1104770,BANKEX25DEC54700PE,"BANKEX",0,2025-12-24,54700,0.05,30,PE,BFO-OPT,BFO
282926341,1105181,BANKEX25DEC54600CE,"BANKEX",0,2025-12-24,54600,0.05,30,CE,BFO-OPT,BFO
285598469,1115619,BANKEX25DEC54600PE,"BANKEX",0,2025-12-24,54600,0.05,30,PE,BFO-OPT,BFO
282526981,1103621,BANKEX25DEC54500PE,"BANKEX",0,2025-12-24,54500,0.05,30,PE,BFO-OPT,BFO
285677317,1115927,BANKEX25DEC54500CE,"BANKEX",0,2025-12-24,54500,0.05,30,CE,BFO-OPT,BFO
286052357,1117392,BANKEX25DEC54400CE,"BANKEX",0,2025-12-24,54400,0.05,30,CE,BFO-OPT,BFO
286182661,1117901,BANKEX25DEC54400PE,"BANKEX",0,2025-12-24,54400,0.05,30,PE,BFO-OPT,BFO
286079493,1117498,BANKEX25DEC54300CE,"BANKEX",0,2025-12-24,54300,0.05,30,CE,BFO-OPT,BFO
286215429,1118029,BANKEX25DEC54300PE,"BANKEX",0,2025-12-24,54300,0.05,30,PE,BFO-OPT,BFO
285997829,1117179,BANKEX25DEC54200CE,"BANKEX",0,2025-12-24,54200,0.05,30,CE,BFO-OPT,BFO
286131973,1117703,BANKEX25DEC54200PE,"BANKEX",0,2025-12-24,54200,0.05,30,PE,BFO-OPT,BFO
286159109,1117809,BANKEX25DEC54100PE,"BANKEX",0,2025-12-24,54100,0.05,30,PE,BFO-OPT,BFO
286174469,1117869,BANKEX25DEC54100CE,"BANKEX",0,2025-12-24,54100,0.05,30,CE,BFO-OPT,BFO
286074885,1117480,BANKEX25DEC54000PE,"BANKEX",0,2025-12-24,54000,0.05,30,PE,BFO-OPT,BFO
286206469,1117994,BANKEX25DEC54000CE,"BANKEX",0,2025-12-24,54000,0.05,30,CE,BFO-OPT,BFO
286043653,1117358,BANKEX25DEC53900PE,"BANKEX",0,2025-12-24,53900,0.05,30,PE,BFO-OPT,BFO
286171653,1117858,BANKEX25DEC53900CE,"BANKEX",0,2025-12-24,53900,0.05,30,CE,BFO-OPT,BFO
291115269,1137169,BANKEX26JAN61100CE,"BANKEX",0,2026-01-29,61100,0.05,30,CE,BFO-OPT,BFO
291119109,1137184,BANKEX26JAN63400CE,"BANKEX",0,2026-01-29,63400,0.05,30,CE,BFO-OPT,BFO
291121925,1137195,BANKEX26JAN65700CE,"BANKEX",0,2026-01-29,65700,0.05,30,CE,BFO-OPT,BFO
291127813,1137218,BANKEX26JAN70400PE,"BANKEX",0,2026-01-29,70400,0.05,30,PE,BFO-OPT,BFO
291155973,1137328,BANKEX26JAN71100CE,"BANKEX",0,2026-01-29,71100,0.05,30,CE,BFO-OPT,BFO
291187205,1137450,BANKEX26JAN59700PE,"BANKEX",0,2026-01-29,59700,0.05,30,PE,BFO-OPT,BFO
291215877,1137562,BANKEX26JAN65100PE,"BANKEX",0,2026-01-29,65100,0.05,30,PE,BFO-OPT,BFO
291217925,1137570,BANKEX26JAN67400PE,"BANKEX",0,2026-01-29,67400,0.05,30,PE,BFO-OPT,BFO
291218949,1137574,BANKEX26JAN69700PE,"BANKEX",0,2026-01-29,69700,0.05,30,PE,BFO-OPT,BFO
291235333,1137638,BANKEX26JAN61400PE,"BANKEX",0,2026-01-29,61400,0.05,30,PE,BFO-OPT,BFO
291236101,1137641,BANKEX26JAN63700PE,"BANKEX",0,2026-01-29,63700,0.05,30,PE,BFO-OPT,BFO
291259909,1137734,BANKEX26JAN71400PE,"BANKEX",0,2026-01-29,71400,0.05,30,PE,BFO-OPT,BFO
291301637,1137897,BANKEX26JAN59600CE,"BANKEX",0,2026-01-29,59600,0.05,30,CE,BFO-OPT,BFO
291324165,1137985,BANKEX26JAN65000CE,"BANKEX",0,2026-01-29,65000,0.05,30,CE,BFO-OPT,BFO
291325189,1137989,BANKEX26JAN67300CE,"BANKEX",0,2026-01-29,67300,0.05,30,CE,BFO-OPT,BFO
291326981,1137996,BANKEX26JAN69600CE,"BANKEX",0,2026-01-29,69600,0.05,30,CE,BFO-OPT,BFO
291329797,1138007,BANKEX26JAN72000PE,"BANKEX",0,2026-01-29,72000,0.05,30,PE,BFO-OPT,BFO
291338245,1138040,BANKEX26JAN61300CE,"BANKEX",0,2026-01-29,61300,0.05,30,CE,BFO-OPT,BFO
291342853,1138058,BANKEX26JAN63600CE,"BANKEX",0,2026-01-29,63600,0.05,30,CE,BFO-OPT,BFO
291345413,1138068,BANKEX26JAN65900CE,"BANKEX",0,2026-01-29,65900,0.05,30,CE,BFO-OPT,BFO
291370757,1138167,BANKEX26JAN59000PE,"BANKEX",0,2026-01-29,59000,0.05,30,PE,BFO-OPT,BFO
291372549,1138174,BANKEX26JAN71300CE,"BANKEX",0,2026-01-29,71300,0.05,30,CE,BFO-OPT,BFO
291399173,1138278,BANKEX26JAN59900PE,"BANKEX",0,2026-01-29,59900,0.05,30,PE,BFO-OPT,BFO
291403269,1138294,BANKEX26JAN69000PE,"BANKEX",0,2026-01-29,69000,0.05,30,PE,BFO-OPT,BFO
291418373,1138353,BANKEX26JAN63000PE,"BANKEX",0,2026-01-29,63000,0.05,30,PE,BFO-OPT,BFO
